179,178,8136,6895,254
180,179,8130,6885,254
181,180,8133,6869,254
182,181,8130,6854,255
183,182,8130,6839,256
184,183,8105,6825,256
185,1,8304,7242,271
186,185,8301,7205,256
187,186,8295,7171,255
188,187,8288,7138,253
189,188,8275,7041,251
190,189,8259,6905,249
191,190,8220,6901,248
192,191,8196,6894,250
193,192,8172,6901,250
194,193,8113,6917,252
195,194,8076,6933,256
196,195,8030,6947,260
197,196,7999,6959,262
198,197,7969,6982,264
199,198,7937,7005,264
200,199,7930,7022,266
201,200,7928,7048,266
202,201,7920,7047,265
203,202,7896,7063,265
204,203,7862,7081,263
205,200,7911,7032,267
206,205,7899,7058,268
207,206,7885,7067,270
208,207,7862,7086,274
209,208,7856,7090,277
210,209,7837,7104,281
211,210,7823,7123,285
212,211,7808,7136,287
213,212,7790,7151,289
214,213,7781,7177,289
215,214,7751,7179,290
216,215,7740,7183,294
217,216,7719,7199,294
218,217,7724,7224,296
219,218,7732,7241,298
220,219,7758,7287,299
221,220,7777,7305,301
222,5,8310,6898,271
223,222,8307,6884,271
224,223,8323,6880,271
225,224,8330,6852,272
226,225,8340,6817,273
227,226,8363,6775,275
228,227,8393,6696,277
229,228,8404,6667,276
230,229,8445,6606,277
231,230,8445,6574,278
232,231,8453,6547,279
233,232,8450,6520,280
234,233,8453,6489,282
235,234,8451,6455,283
236,235,8432,6435,286
237,236,8382,6410,289
238,237,8283,6410,291
239,238,8200,6414,293
240,239,8104,6408,296
241,240,8036,6409,299
242,241,7962,6402,302
243,242,7871,6402,307
244,243,7805,6397,311
245,244,7722,6396,315
246,245,7662,6387,320
247,246,7562,6365,323
248,247,7547,6373,323
249,248,7475,6357,323
250,249,7401,6368,323
251,250,7343,6390,323
252,251,7316,6402,323
253,252,7306,6433,321
254,253,7279,6453,321
255,254,7228,6483,317
256,255,7212,6499,317
257,256,7192,6506,317
258,257,7173,6532,317
259,258,7143,6559,315
260,259,7133,6577,313
261,260,7151,6589,313
262,261,7150,6614,311
263,262,7118,6653,306
264,263,7096,6666,303
265,264,7098,6685,301
266,265,7089,6705,298
267,266,7075,6722,293
268,267,7057,6742,287
269,268,7044,6763,281
270,269,7027,6780,276
271,270,7008,6801,274
272,271,6989,6802,271
273,272,6985,6823,271
274,273,6970,6842,268
275,274,6955,6851,266
276,275,6946,6870,265
277,276,6933,6875,263
278,277,6917,6904,262
279,278,6901,6934,261
280,279,6883,6956,259
281,280,6844,6974,258
282,281,6817,6991,256
283,282,6789,7022,253
284,283,6759,7030,251
285,284,6730,7053,249
286,285,6690,7062,248
287,286,6712,7053,242
288,287,6719,7045,237
289,288,6748,7059,238
290,289,6769,7075,239
291,290,6783,7083,240
292,291,6780,7094,240
293,292,6792,7119,240
294,293,6818,7152,240
295,294,6841,7179,241
296,295,6894,7225,241
297,296,6944,7259,242
298,297,6961,7271,242
299,298,6987,7278,242
300,299,7048,7304,244
301,300,7103,7315,245
302,301,7125,7300,245
303,299,7039,7290,241
304,303,7060,7294,241
305,304,7084,7285,241
306,305,7094,7294,240
307,306,7130,7291,240
308,307,7148,7297,241
309,308,7169,7315,241
310,309,7184,7318,242
311,310,7207,7325,242
312,311,7241,7330,243
313,312,7262,7329,244
314,313,7310,7332,247
315,314,7350,7315,249
316,315,7422,7284,250
317,316,7476,7268,248
318,317,7527,7256,248
319,318,7558,7239,247
320,319,7592,7237,247
321,320,7621,7242,246
322,321,7678,7238,245
323,302,7139,7314,243
324,323,7158,7324,240
325,324,7189,7329,238
326,325,7204,7325,238
327,326,7230,7342,237
328,327,7281,7351,235
329,328,7322,7365,234
330,329,7367,7361,234
331,330,7415,7353,236
332,331,7435,7346,237
333,332,7475,7328,238
334,333,7506,7319,240
335,334,7607,7273,242
336,188,8280,7135,253
337,336,8270,7137,253
338,337,8268,7146,253
339,338,8251,7146,252
340,339,8234,7158,252
341,340,8216,7171,251
342,341,8200,7180,251
343,342,8193,7194,250
344,343,8187,7206,250
345,344,8190,7223,248
346,345,8169,7233,248
347,346,8150,7246,244
348,347,8137,7255,243
349,348,8119,7264,241
350,349,8092,7264,240
351,350,8062,7278,238
352,351,8034,7258,235
353,352,8008,7246,232
354,353,7977,7241,230
355,354,7952,7246,229
356,355,7925,7250,227
357,356,7914,7264,227
358,357,7896,7283,225
359,358,7884,7293,224
360,359,7849,7301,224
361,360,7840,7304,224
362,361,7824,7291,223
363,362,7806,7290,223
364,363,7795,7282,222
365,364,7786,7281,222
366,365,7780,7266,220
367,366,7792,7264,219
368,367,7766,7252,217
369,368,7744,7230,215
370,369,7778,7177,214
371,185,8306,7228,270
372,371,8309,7182,268
373,372,8335,7163,270
374,373,8346,7168,272
375,374,8344,7169,275
376,375,8355,7161,275
377,376,8372,7164,275
378,377,8397,7189,279
379,378,8406,7191,282
380,379,8422,7213,282
381,380,8449,7219,286
382,381,8476,7226,289
383,382,8500,7235,292
384,383,8528,7259,296
385,384,8544,7275,299
386,385,8565,7293,302
387,386,8587,7297,305
388,387,8635,7312,306
389,388,8666,7316,307
390,389,8739,7330,308
391,390,8757,7328,309
392,391,8755,7320,311
393,392,8748,7309,311
394,393,8729,7310,311
395,394,8688,7273,311
396,395,8644,7244,312
397,396,8608,7238,313
398,397,8552,7215,313
399,398,8511,7229,312
400,399,8494,7218,312
401,400,8477,7209,312
402,401,8454,7194,311
403,402,8446,7206,311
404,403,8441,7221,308
405,404,8411,7238,305
406,405,8393,7244,305
407,406,8381,7264,305
408,407,8367,7286,307
409,408,8344,7282,306
410,409,8333,7290,306
411,410,8302,7287,306
412,411,8289,7290,306
413,412,8272,7287,306
414,413,8252,7295,306
415,414,8230,7291,306
416,415,8213,7290,306
417,416,8191,7279,310
418,417,8176,7264,311
419,418,8156,7256,312
420,419,8143,7254,313
421,420,8122,7219,314
422,421,8108,7194,314
423,422,8086,7199,314
424,423,8080,7187,314
425,424,8070,7185,314
426,425,8049,7166,314
427,426,8021,7180,310
428,427,8003,7174,309
429,428,7991,7164,309
430,429,7971,7148,307
431,42,7903,6950,337
432,42,7927,6958,336
433,432,7928,6986,333
434,433,7914,7002,332
435,434,7912,7031,328
436,435,7907,7077,327
437,436,7907,7094,324
438,437,7930,7113,323
439,438,7944,7145,322
440,439,7954,7174,319
441,440,7984,7202,318
442,441,8013,7216,316
443,442,8035,7224,314
444,443,8049,7241,312
445,444,8060,7255,310
446,445,8075,7262,306
447,446,8092,7260,302
448,447,8109,7267,301
449,448,8118,7263,298
450,186,8295,7201,257
451,450,8297,7189,257
452,451,8287,7194,258
453,373,8321,7179,271
454,453,8301,7181,275
455,454,8294,7182,278
456,455,8289,7194,278
457,456,8281,7199,279
458,457,8266,7213,282
459,458,8260,7216,285
460,459,8258,7233,285
461,460,8251,7238,286
462,461,8243,7245,288
463,462,8241,7257,290
464,463,8252,7268,290
465,464,8260,7264,293
466,465,8273,7270,296
467,466,8280,7274,298
468,5,8297,6923,271
469,468,8196,6907,273
470,469,8179,6923,273
471,470,8156,6949,274
472,471,8134,6975,276
473,472,8098,6996,277
474,473,8085,7020,279
475,474,8065,7054,279
476,475,8061,7100,281
477,476,8044,7160,282
478,477,8028,7219,284
479,478,8038,7271,284
480,479,8029,7288,286
481,480,8022,7291,286
482,481,8013,7326,287
483,482,8003,7326,287
484,483,7995,7321,287
485,484,7983,7319,287
486,485,7960,7304,289
487,486,7949,7307,289
488,487,7936,7306,289
489,488,7917,7312,289
490,489,7898,7312,289
491,490,7871,7305,289
492,491,7854,7299,289
493,492,7836,7302,290
494,493,7826,7293,291
495,494,7812,7289,293
496,495,7808,7287,298
497,4,8247,6925,266
498,497,8222,6917,266
499,498,8216,6910,267
500,499,8202,6908,269
501,500,8174,6915,269
502,501,8152,6933,269
503,502,8120,6936,263
504,503,8108,6941,261
505,504,8096,6950,259
506,505,8086,6941,259
507,506,8089,6930,257
508,507,8066,6939,255
509,508,8053,6924,255
510,509,8043,6919,254
511,510,8080,6879,254
512,511,8089,6872,253
513,512,8083,6860,252
514,513,8097,6851,250
515,514,8114,6848,248
516,515,8115,6830,245
517,4,8305,6933,272
518,517,8315,6922,273
519,518,8334,6911,273
520,519,8336,6904,275
521,520,8317,6893,275
522,521,8308,6878,267
523,522,8303,6872,264
524,523,8323,6861,262
525,524,8337,6849,259
526,525,8352,6846,256
527,526,8371,6844,253
528,527,8392,6839,249
529,528,8399,6834,246
530,529,8379,6826,246
531,530,8382,6826,241
532,531,8403,6830,237
533,532,8415,6822,233
534,533,8411,6826,228
535,534,8392,6815,227
536,535,8393,6800,227
537,536,8379,6804,226
538,537,8372,6800,223
539,538,8400,6818,219
540,539,8420,6823,219
541,540,8441,6826,216
542,541,8450,6841,215
543,542,8450,6854,214
544,543,8467,6853,214
545,544,8490,6864,214
546,545,8499,6851,205
547,546,8496,6847,201
548,520,8347,6887,277
549,548,8366,6870,279
550,549,8375,6861,280
551,550,8388,6844,281
552,551,8423,6818,283
553,552,8423,6797,283
554,553,8426,6734,284
555,554,8438,6712,286
556,555,8447,6699,286
557,556,8447,6646,288
558,557,8450,6630,290
559,558,8439,6612,293
560,559,8434,6590,298
561,560,8436,6566,302
562,561,8425,6558,303
563,562,8421,6545,305
564,563,8405,6547,305
565,564,8393,6541,306
566,565,8347,6537,306
567,566,8302,6530,305
568,567,8245,6525,303
569,568,8153,6504,302
570,569,8067,6493,301
571,570,7962,6481,301
572,571,7851,6463,301
573,572,7765,6463,301
574,570,8079,6511,301
575,574,8082,6529,302
576,575,8086,6544,302
577,576,8085,6574,302
578,577,8075,6594,303
579,578,8077,6629,305
580,579,8086,6673,307
581,580,8078,6678,308
582,581,8078,6686,308
583,582,8073,6718,311
584,583,8062,6740,311
585,584,8045,6778,313
586,585,8030,6843,313
587,586,8022,6877,314
588,587,8008,6906,315
589,573,7735,6465,302
590,589,7676,6475,304
591,590,7633,6485,305
592,591,7562,6502,306
593,592,7457,6525,308
594,593,7404,6536,309
595,469,8163,6904,273
596,595,8043,6853,273
597,596,8040,6874,271
598,597,8062,6898,271
599,598,8052,6924,269
600,599,8039,6944,269
601,600,8050,6971,267
602,601,8065,6989,265
603,602,8098,6982,263
604,603,8131,6972,263
605,596,8001,6834,273
606,605,7909,6808,269
607,606,7796,6781,267
608,607,7733,6759,266
609,608,7668,6747,267
610,609,7638,6737,269
611,610,7594,6723,271
612,611,7554,6716,274
613,612,7521,6709,274
614,613,7478,6697,276
615,614,7437,6692,278
616,615,7379,6681,280
617,616,7368,6691,281
618,616,7345,6682,281
619,618,7298,6682,283
620,619,7261,6688,285
621,620,7206,6694,286
622,621,7154,6696,287
623,622,7102,6703,288
624,623,7076,6702,288
625,624,7056,6705,288
626,625,7040,6694,288
627,626,7023,6690,286
628,627,7000,6683,286
629,628,6972,6680,284
630,629,6981,6654,285
631,630,6992,6616,287
632,631,6989,6600,288
633,632,6995,6590,290
634,633,7000,6594,294
635,588,7992,6964,316
636,635,7981,6989,317
637,636,7986,7000,317
638,637,7982,7058,317
639,638,7986,7088,318
640,639,7970,7096,318
641,640,7955,7096,318
642,641,7933,7105,318
643,642,7919,7110,319
644,643,7918,7127,319
645,644,7909,7126,319
646,645,7891,7137,320
647,646,7862,7151,320
648,646,7884,7127,320
649,648,7880,7125,325
650,649,7862,7121,327
651,650,7853,7108,329
652,651,7843,7099,330
653,652,7826,7082,332
654,653,7802,7075,332
655,654,7788,7059,334
656,655,7774,7040,336
657,656,7777,7022,337
658,657,7782,7009,338
659,658,7768,7001,339
660,659,7759,6986,341
661,660,7754,6983,342
662,661,7777,6941,343
663,662,7775,6918,343
664,663,7792,6871,342
665,664,7798,6850,342
666,665,7800,6824,343
667,666,7792,6812,344
668,667,7782,6806,345
669,431,7895,6963,337
670,669,7902,6985,337
671,670,7891,7017,337
672,671,7891,7038,337
673,672,7863,7071,337
674,673,7849,7092,337
675,674,7844,7122,336
676,675,7848,7146,336
677,676,7843,7177,335
678,677,7852,7193,334
679,677,7843,7194,334
680,679,7843,7208,334
681,680,7848,7221,334
682,681,7844,7243,333
683,682,7829,7272,332
684,683,7805,7264,331
685,684,7770,7300,330
686,685,7713,7303,329
687,678,7856,7213,333
688,687,7864,7255,331
689,688,7878,7294,330
690,431,7880,6957,335
691,690,7860,6962,334
692,691,7834,6972,332
693,692,7815,6980,329
694,693,7787,6989,328
695,694,7768,6996,328
696,695,7755,7013,327
697,696,7741,7020,326
698,697,7724,7020,325
699,698,7716,7037,324
700,699,7713,7033,321
701,700,7719,7033,317
702,701,7710,7035,315
703,702,7707,7024,313
704,703,7701,7021,308
705,704,7696,7035,305
706,705,7688,7049,304
707,706,7683,7062,303
708,707,7667,7063,302
709,708,7650,7075,302
710,639,7988,7130,318
711,710,8001,7205,319
712,711,8005,7246,319
713,711,7990,7219,319
714,713,7988,7247,319
715,714,7981,7259,319
716,715,7986,7261,316
717,716,8001,7269,313
718,717,8011,7264,311
719,718,8021,7267,310
720,719,8038,7262,309
721,720,8056,7262,307
722,721,8048,7268,305
723,722,8049,7280,305
724,723,8055,7289,303
725,724,8051,7305,303
726,725,8065,7315,303
727,225,8309,6852,265
728,727,8263,6845,261
729,728,8254,6840,261
730,608,7722,6770,266
731,730,7687,6783,261
732,731,7665,6803,258
733,732,7652,6824,256
734,733,7639,6839,252
735,734,7640,6856,250
736,733,7628,6833,254
737,736,7619,6849,250
738,737,7600,6857,245
739,738,7602,6868,241
740,76,6806,5721,612
741,740,6787,5705,612
742,741,6783,5679,612
743,742,6773,5659,613
744,743,6760,5643,613
745,744,6742,5606,612
746,745,6743,5579,611
747,746,6724,5567,608
748,747,6699,5539,607
749,748,6689,5513,608
750,749,6683,5492,609
751,750,6650,5473,608
752,751,6635,5445,608
753,752,6532,5330,609
754,745,6685,5600,612
755,754,6568,5576,612
756,754,6582,5624,611
757,756,6558,5629,611
758,757,6499,5626,609
759,758,6450,5627,607
760,759,6391,5650,606
761,760,6394,5672,607
762,761,6382,5683,607
763,762,6403,5743,607
764,763,6392,5766,606
765,744,6754,5656,615
766,765,6734,5659,616
767,766,6713,5697,615
768,767,6704,5713,613
769,768,6688,5718,613
770,769,6655,5762,611
771,770,6600,5800,610
772,771,6589,5796,610
773,772,6540,5830,610
774,773,6490,5850,609
775,774,6441,5851,609
776,775,6373,5872,610
777,776,6356,5892,609
778,777,6341,5917,609
779,778,6328,5920,609
780,779,6314,5980,609
781,780,6298,5998,609
782,776,6375,5895,609
783,782,6380,5907,607
784,783,6369,5921,607
785,784,6355,5940,606
786,785,6335,5946,605
787,786,6323,5969,606
788,787,6315,5983,606
789,788,6304,5990,606
790,789,6297,6013,606
791,790,6284,6018,606
792,791,6287,6092,607
793,792,6297,6099,607
794,793,6297,6115,607
795,75,6811,5730,614
796,795,6790,5747,615
797,796,6758,5764,616
798,797,6730,5766,618
799,798,6718,5782,618
800,799,6698,5798,619
801,800,6652,5815,619
802,801,6637,5837,619
803,802,6595,5851,618
804,803,6545,5861,617
805,804,6524,5870,616
806,805,6511,5866,615
807,806,6479,5866,615
808,807,6430,5863,613
809,808,6405,5877,612
810,809,6386,5891,610
811,810,6365,5907,608
812,811,6355,5920,607
813,812,6344,5930,606
814,808,6424,5862,611
815,814,6421,5857,610
816,815,6420,5854,607
817,816,6413,5845,605
818,806,6492,5858,615
819,818,6482,5844,615
820,819,6451,5837,615
821,820,6417,5826,613
822,821,6383,5837,613
823,822,6365,5852,613
824,822,6358,5829,613
825,753,6512,5294,607
826,825,6498,5251,605
827,826,6490,5198,605
828,827,6474,5137,603
829,753,6499,5309,609
830,829,6494,5289,611
831,830,6476,5283,614
832,831,6459,5258,616
833,832,6392,5216,619
834,833,6395,5215,621
835,828,6460,5114,604
836,835,6456,5073,607
837,836,6454,5061,608
838,837,6454,5053,609
839,838,6457,5043,611
840,839,6459,5014,614
841,840,6468,4984,617
842,841,6483,4975,619
843,842,6500,4962,621
844,843,6507,4953,623
845,844,6517,4938,625
846,845,6537,4920,627
847,846,6545,4915,629
848,847,6550,4903,631
849,848,6565,4895,633
850,849,6572,4883,635
851,850,6586,4869,637
852,851,6601,4854,640
853,852,6606,4839,642
854,853,6612,4822,645
855,854,6626,4812,649
856,855,6645,4801,653
857,856,6659,4787,654
858,857,6674,4777,656
859,858,6690,4766,658
860,127,6848,4666,711
861,860,6838,4620,715
862,861,6816,4604,716
863,862,6812,4578,717
864,863,6798,4548,719
865,864,6793,4527,720
866,865,6853,4493,722
